"10-2023","Outubro 2023",244086,60
"08-2023","Agosto 2023",244086,72
"05-2023","Maio 2023",244086,60
"09-2023","Setembro 2023",244086,60
"06-2023","Junho 2023",244087,72
"07-2023","Julho 2023",244087,72
"10-2023","Outubro 2023",244087,60
"08-2023","Agosto 2023",244087,72
"05-2023","Maio 2023",244087,60
"09-2023","Setembro 2023",244087,72
"06-2023","Junho 2023",244089,72
"07-2023","Julho 2023",244089,72
"09-2023","Setembro 2023",244089,60
"08-2023","Agosto 2023",244089,72
"05-2023","Maio 2023",244089,60
"10-2023","Outubro 2023",244089,60
"07-2023","Julho 2023",244091,144
"08-2023","Agosto 2023",244091,144
"07-2023","Julho 2023",244092,144
"08-2023","Agosto 2023",244093,144
"07-2023","Julho 2023",244093,144
"08-2023","Agosto 2023",244095,724
"07-2023","Julho 2023",244095,724
"08-2023","Agosto 2023",244096,724
"07-2023","Julho 2023",244096,724
"08-2023","Agosto 2023",244097,724
"07-2023","Julho 2023",244097,724
"05-2023","Maio 2023",244099,1492
"05-2023","Maio 2023",244100,1492
"05-2023","Maio 2023",244101,1492
"05-2023","Maio 2023",244103,372
"05-2023","Maio 2023",244104,336
"05-2023","Maio 2023",244105,120
"08-2023","Agosto 2023",244107,144
"07-2023","Julho 2023",244107,144
"08-2023","Agosto 2023",244108,144
"07-2023","Julho 2023",244108,144
"08-2023","Agosto 2023",244109,144
"07-2023","Julho 2023",244109,144
"05-2023","Maio 2023",244111,120
"09-2023","Setembro 2023",244111,132
"10-2023","Outubro 2023",244111,132
"05-2023","Maio 2023",244112,120
"09-2023","Setembro 2023",244112,132
"10-2023","Outubro 2023",244112,132
"06-2023","Junho 2023",244114,72
"08-2023","Agosto 2023",244114,72
"09-2023","Setembro 2023",244114,60
"07-2023","Julho 2023",244114,72
"05-2023","Maio 2023",244114,60
"10-2023","Outubro 2023",244114,60
"06-2023","Junho 2023",244115,72
"08-2023","Agosto 2023",244115,72
"09-2023","Setembro 2023",244115,60
"07-2023","Julho 2023",244115,72
"05-2023","Maio 2023",244115,60
"10-2023","Outubro 2023",244115,60
"09-2023","Setembro 2023",244116,396
"08-2023","Agosto 2023",244116,396
"07-2023","Julho 2023",244116,396
"10-2023","Outubro 2023",244118,636
"08-2023","Agosto 2023",244118,660
"09-2023","Setembro 2023",244118,660
"09-2023","Setembro 2023",244119,660
"08-2023","Agosto 2023",244119,660
"10-2023","Outubro 2023",244119,624
"09-2023","Setembro 2023",244120,660
"08-2023","Agosto 2023",244120,660
